2020-10-13 08:43:43,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:43:25,b'RT @RenukaJain6: Shame on you @ajaydevgn @akshaykumar \n\nInstead of supporting #JusticeForSSR you got together against #ArnabGoswamy \n\nSold\xe2\x80\xa6'
2020-10-13 08:43:21,b'Arnab Goswami - you are a LION in Maharashtra and India.\nRepublic of Indian people will be with you always.\xe2\x80\xa6 https://t.co/g5E0CgA91y'
2020-10-13 08:43:21,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:43:08,b'RT @bluetreelakes: @_United4Justice @dhammachakka @BrarH3M @rana20_susheel @ritumanik @metteor3031 @naturalphoton @SSRian4lif @Suni_Dudi @B\xe2\x80\xa6'
2020-10-13 08:42:52,b'RT @LoveIndianNavy: #BollywoodScaredOfArnab \n#BollywoodDirt \n\n#JusticeForSSR \n\nThese can not be our ideal for sure.\nRetweet if you are agre\xe2\x80\xa6'
2020-10-13 08:42:50,b'RT @bluetreelakes: @_United4Justice @dhammachakka @BrarH3M @rana20_susheel @ritumanik @metteor3031 @naturalphoton @SSRian4lif @Suni_Dudi @B\xe2\x80\xa6'
2020-10-13 08:42:49,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:42:38,"b'RT @QueenAnpas: Every morning I open my phone expecting some news , all I see is people asking for justice for lives lost ! Where are we he\xe2\x80\xa6'"
2020-10-13 08:42:32,b'#Warriors4SSR we will continue praying &amp; we hv hope from our Honarable Prime Minister.. #JusticeForSSR  will be given.'
2020-10-13 08:42:07,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:42:01,b'Why is CBI not arresting @Tweet2Rhea\n\nWhy are they not investigating Sandeep Singh?\n\n#SonOfBiharAwaitsJustice\xe2\x80\xa6 https://t.co/3FE4ksz1fS'
2020-10-13 08:41:58,"b'RT @Harshi68376665: ""One day Bollywood will be collapsed"" _ @itsSSR\n\nSo be ready for this #Bollywood\n\nNow wait &amp; Watch !!!!\n\n#BoycottBollyw\xe2\x80\xa6'"
2020-10-13 08:41:36,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:41:22,"b""RT @IamMukesh90: #JusticeForSSR\nNo Sushant, No Bollywood !!\nI'm boycotting Bollywood !!\n\n#BoycottBollywood\n\n#\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa5\x89\xe0\xa4\x9f_\xe0\xa4\xac\xe0\xa5\x89\xe0\xa4\xb2\xe0\xa5\x80\xe0\xa4\xb5\xe0\xa5\x81\xe0\xa4\xa1_\xe0\xa4\x87\xe0\xa4\x82\xe0\xa4\xa1\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\n\n#Bol\xe2\x80\xa6"""
2020-10-13 08:40:57,b'Another month.....when will we get to know about the truth??? \n#JusticeForSSR'
